award_id,organization,year,award_category,award,result,person,role,character,episode_id,season,episode
1021,CINE Competition,2000,CINE Golden Eagle,Animation,Winner,,,,S11-E4,11.0,4.0
1022,Critics Choice Television Awards,2016,Critics' Choice TV Award,Best Animated Series,Nominee,,,,,,
1023,Critics Choice Television Awards,2016,Critics' Choice TV Award,Best Animated Series,Nominee,,,,,,
1024,Critics Choice Television Awards,2015,Critics' Choice TV Award,Best Animated Series,Nominee,,,,,,
1025,Critics Choice Television Awards,2014,Critics' Choice TV Award,Best Animated Series,Nominee,,,,,,
1026,Critics Choice Television Awards,2013,Critics' Choice TV Award,Best Animated Series,Nominee,,,,,,
1027,DVD Exclusive Awards,2006,DVDX Award,"Overall DVD, TV Program",Winner,Denise Sirkot,,,,,
1028,DVD Exclusive Awards,2006,DVDX Award,"Overall DVD, TV Program",Winner,John Albarian,,,,,
1029,DVD Exclusive Awards,2006,DVDX Award,"Overall DVD, TV Program",Winner,20th Century Fox Home Entertainment,,,,,
1030,DVD Exclusive Awards,2006,DVDX Award,Best Audio Commentary (New for DVD),Nominee,20th Century Fox Home Entertainment,,,,,
1031,DVD Exclusive Awards,2006,DVDX Award,"Best Deleted Scenes, Outtakes and Bloopers",Nominee,20th Century Fox Home Entertainment,,,,,
1032,DVD Exclusive Awards,2006,DVDX Award,Best Menu Design,Nominee,Walt Disney Productions,,,,,
1033,DVD Exclusive Awards,2005,DVDX Award,"Best Overall DVD, TV Program (Including All Bonus Features)",Nominee,Denise Sirkot,,,,,
1034,DVD Exclusive Awards,2005,DVDX Award,"Best Overall DVD, TV Program (Including All Bonus Features)",Nominee,Mili Smythe,,,,,
1035,DVD Exclusive Awards,2005,DVDX Award,"Best Overall DVD, TV Program (Including All Bonus Features)",Nominee,Alita Holly,,,,,
1036,DVD Exclusive Awards,2005,DVDX Award,Best Audio Commentary (New for DVD),Nominee,Matt Groening,,,,,
1037,DVD Exclusive Awards,2003,DVDX Award,"Best Overall DVD, TV Program (Including All Extra Features)",Nominee,Denise Sirkot,,,,,
1038,DVD Exclusive Awards,2003,DVDX Award,"Best Overall DVD, TV Program (Including All Extra Features)",Nominee,Mili Smythe,,,,,
1039,DVD Exclusive Awards,2003,DVDX Award,"Best Deleted Scenes, Outtakes and Bloopers",Nominee,Denise Sirkot,,,,,
1040,DVD Exclusive Awards,2003,DVDX Award,"Best Deleted Scenes, Outtakes and Bloopers",Nominee,Mili Smythe,,,,,
1041,"Environmental Media Awards, USA",2015,EMA Award,Television Episodic Comedy,Nominee,,,,S26-E5,26.0,5.0
1042,"Environmental Media Awards, USA",2004,EMA Award,Television Episodic Comedy,Winner,,,,S15-E5,15.0,5.0
1043,"Environmental Media Awards, USA",1997,EMA Award,Television Episodic Comedy,Winner,,,,S8-E21,8.0,21.0
1044,"Environmental Media Awards, USA",1996,EMA Award,TV Comedy,Winner,,,,S7-E5,7.0,5.0
1045,"Environmental Media Awards, USA",1994,EMA Award,TV Comedy,Winner,,,,S5-E17,5.0,17.0
1046,"Environmental Media Awards, USA",1991,EMA Award,TV Comedy,Winner,,,,S2-E4,2.0,4.0
1047,Genesis Awards,2009,Sid Caesar Comedy Award,Sid Caesar Comedy Award,Winner,Fox Network,,,S19-E17,19.0,17.0
1048,GLAAD Media Awards,1998,GLAAD Media Award,Outstanding TV - Individual Episode,Winner,,,,S8-E15,8.0,15.0
1049,Gold Derby Awards,2019,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1050,Gold Derby Awards,2019,Gold Derby TV Award,Animated Series of the Decade,Nominee,,,,,,
1051,Gold Derby Awards,2018,Gold Derby TV Award,Animated Program,Nominee,,,,,,
1052,Gold Derby Awards,2017,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1053,Gold Derby Awards,2016,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1054,Gold Derby Awards,2014,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1055,Gold Derby Awards,2013,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1056,Gold Derby Awards,2010,Gold Derby TV Award,Animated Series,Winner,,,,,,
1057,Gold Derby Awards,2008,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1058,Gold Derby Awards,2007,Gold Derby TV Award,Animated Series,Winner,,,,,,
1059,Gold Derby Awards,2006,Gold Derby TV Award,Animated Series,Winner,,,,,,
1060,Gold Derby Awards,2005,Gold Derby TV Award,Animated Series,Nominee,,,,,,
1061,Golden Trailer Awards,2017,Golden Trailer,Best Animation/Family (TV Spot / Trailer /Teaser for a Series),Winner,FX Network,,,,,
1062,Golden Trailer Awards,2017,Golden Trailer,Most Original Poster,Winner,FX Network,,,,,
1063,Golden Trailer Awards,2017,Golden Trailer,Best Comedy TV Series Poster,Winner,FX Network,,,,,
1064,Golden Trailer Awards,2017,Golden Trailer,Best Comedy TV Series Poster,Winner,The Refinery,,,,,
1065,Golden Trailer Awards,2017,Golden Trailer,Most Original (TV Spot/Trailer/Teaser for a series),Nominee,FX Network,,,,,
1066,Golden Trailer Awards,2017,Golden Trailer,Most Original (TV Spot/Trailer/Teaser for a series),Nominee,mOcean,,,,,
1067,Golden Trailer Awards,2017,Golden Trailer,Best Trailerbyte for a TV Series/Streaming Series,Nominee,FX Network,,,,,
1068,Gran Premio Internazionale del Doppiaggio,2008,Film Award,Best Cartoon,Nominee,,,,,,
1069,Humanitas Prize,2010,Humanitas Prize,30 Minute Network or Syndicated Television,Nominee,Kevin Curran,co-executive producer,,S21-E16,21.0,16.0
1069,Humanitas Prize,2010,Humanitas Prize,30 Minute Network or Syndicated Television,Nominee,Kevin Curran,writer,,S21-E16,21.0,16.0
1070,Humanitas Prize,2009,Humanitas Prize,30 Minute Network or Syndicated Television,Nominee,John Frink,co-executive producer,,S19-E20,19.0,20.0
1070,Humanitas Prize,2009,Humanitas Prize,30 Minute Network or Syndicated Television,Nominee,John Frink,writer,,S19-E20,19.0,20.0
1071,IGN Summer Movie Awards,2019,IGN Award,Best TV Animated Series,Nominee,,,,,,
1072,Il Festival Nazionale del Doppiaggio Voci nell'Ombra,2016,Special Award,Special Prize for the dubbing of a longtime quality product,Winner,,,,,,
1073,Il Festival Nazionale del Doppiaggio Voci nell'Ombra,2015,Special Award,Bruno Paolo Astori plate to the emerging voice,Nominee,Gaia Bolognesi,,Bart Simpson,,,
1074,Image Awards (NAACP),2013,Image Award,Outstanding Writing in a Comedy Series,Winner,Marc Wilmore,co-executive producer,,S23-E20,23.0,20.0
1074,Image Awards (NAACP),2013,Image Award,Outstanding Writing in a Comedy Series,Winner,Marc Wilmore,writer,,S23-E20,23.0,20.0
1075,Image Awards (NAACP),2010,Image Award,Outstanding Writing in a Comedy Series,Nominee,Marc Wilmore,co-executive producer,,S20-E17,20.0,17.0
1075,Image Awards (NAACP),2010,Image Award,Outstanding Writing in a Comedy Series,Nominee,Marc Wilmore,writer,,S20-E17,20.0,17.0
1076,Image Awards (NAACP),2009,Image Award,Outstanding Writing in a Comedy Series,Nominee,Marc Wilmore,co-executive producer,,S20-E7,20.0,7.0
1076,Image Awards (NAACP),2009,Image Award,Outstanding Writing in a Comedy Series,Nominee,Marc Wilmore,writer,,S20-E7,20.0,7.0
1077,International Monitor Awards,1995,Monitor,"Best Effects, Special Visual Effects",Winner,Simon Haslett,,,,,
1078,Jupiter Award,2017,Jupiter Award,Best International TV Series,Winner,,,,,,
1079,"Kids' Choice Awards, USA",2018,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1080,"Kids' Choice Awards, USA",2010,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1081,"Kids' Choice Awards, USA",2009,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1082,"Kids' Choice Awards, USA",2008,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1083,"Kids' Choice Awards, USA",2007,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1084,"Kids' Choice Awards, USA",2006,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1085,"Kids' Choice Awards, USA",2005,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1086,"Kids' Choice Awards, USA",2004,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1087,"Kids' Choice Awards, USA",2003,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1088,"Kids' Choice Awards, USA",2002,Blimp Award,Favorite Cartoon,Winner,,,,,,
1089,"Kids' Choice Awards, USA",2001,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1090,"Kids' Choice Awards, USA",2000,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1091,"Kids' Choice Awards, USA",1999,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1092,"Kids' Choice Awards, USA",1998,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1093,"Kids' Choice Awards, USA",1997,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1094,"Kids' Choice Awards, USA",1996,Blimp Award,Favorite Cartoon,Nominee,,,,,,
1095,"Kids' Choice Awards, USA",1991,Blimp Award,Favorite TV Show,Winner,,,,,,
1096,Leggio d'oro,2004,Leggio d'oro,Best Cartoon Voice,Winner,Monica Ward,,Lisa Simpson,,,
1097,Logie Awards,2004,Logie,Most Popular Overseas Comedy,Nominee,,,,,,
1098,"Motion Picture Sound Editors, USA",2003,Golden Reel Award,Best Sound Editing in Television Animation - Music,Nominee,Chris Ledesma,music editor,,S14-E4,14.0,4.0
1099,"Motion Picture Sound Editors, USA",2001,Golden Reel Award,Best Sound Editing - Television Animation - Music,Nominee,Bob Beecher,music editor,,S11-E20,11.0,20.0
1100,"Motion Picture Sound Editors, USA",2000,Golden Reel Award,Best Sound Editing - Television Animation - Music,Nominee,Bob Beecher,music editor,,S11-E4,11.0,4.0
1101,"Motion Picture Sound Editors, USA",2000,Golden Reel Award,Best Sound Editing - Television Animation - Music,Nominee,Chris Ledesma,music editor,,S10-E11,10.0,11.0
1102,"Motion Picture Sound Editors, USA",1999,Golden Reel Award,Best Sound Editing - Television Animation - Music,Nominee,,,,,,
1103,"Motion Picture Sound Editors, USA",1998,Golden Reel Award,Best Sound Editing - Television Animated Specials,Winner,Bobby Mackston,dialogue sound editor,,S9-E4,9.0,4.0
1104,"Motion Picture Sound Editors, USA",1998,Golden Reel Award,Best Sound Editing - Television Animated Specials,Winner,Travis Powers,sound effects editor,,S9-E4,9.0,4.0
1105,"Motion Picture Sound Editors, USA",1998,Golden Reel Award,Best Sound Editing - Television Animated Specials,Winner,Norm MacLeod,dialogue sound editor,,S9-E4,9.0,4.0
1106,"Motion Picture Sound Editors, USA",1998,Golden Reel Award,Best Sound Editing - Television Animated Specials,Winner,Terry Greene,dialogue sound editor,,S9-E4,9.0,4.0
1107,"National Music Awards, UK",2002,National Music Award,Favourite TV Theme,Winner,,,,,,
1108,"National Television Awards, UK",2005,National Television Award,Most Popular Comedy Programme,Nominee,,,,,,
1109,"National Television Awards, UK",2002,National Television Award,Most Popular Entertainment Programme,Nominee,,,,,,
1110,Online Film & Television Association,2019,OFTA Television Award,Best Animated Program,Winner,,,,,,
1111,Online Film & Television Association,2019,OFTA Television Award,Best Voice-Over Performance in a Animated Program,Nominee,Hank Azaria,,,,,
1112,Online Film & Television Association,2018,OFTA Television Award,Best Animated Program,Nominee,,,,,,
1113,Online Film & Television Association,2017,OFTA Television Award,Best Animated Program,Nominee,,,,,,
1114,Online Film & Television Association,2017,OFTA Television Award,Best Voice-Over Performance in a Animated Program,Nominee,Nancy Cartwright,,,,,
1115,Online Film & Television Association,2016,OFTA Television Award,Best Animated Program,Winner,,,,,,
1116,Online Film & Television Association,2013,OFTA Television Award,Best Animated Series,Nominee,,,,,,
1117,Online Film & Television Association,2012,OFTA Television Award,Best Animated Series,Nominee,,,,,,
1118,Online Film & Television Association,2010,OFTA Television Award,Best Fiction Program,Nominee,,,,,,
1119,Online Film & Television Association,2010,OFTA Television Award,Best Music in a Series,Nominee,,,,,,
1120,Online Film & Television Association,2009,OFTA Television Award,Best Animated Series,Winner,,,,,,
1121,Online Film & Television Association,2009,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,,,,
1122,Online Film & Television Association,2009,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1123,Online Film & Television Association,2009,OFTA Television Award,Best Music in a Series,Nominee,,,,,,
1124,Online Film & Television Association,2008,OFTA Television Award,Best Animated Series,Nominee,,,,,,
1125,Online Film & Television Association,2008,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1126,Online Film & Television Association,2008,OFTA Television Award,Best Voice-Over Performance,Nominee,Harry Shearer,,,,,
1127,Online Film & Television Association,2008,OFTA Television Award,Best Music in a Series,Nominee,,,,,,
1128,Online Film & Television Association,2007,OFTA Television Award,Best Animated Series,Winner,,,,,,
1129,Online Film & Television Association,2007,OFTA Television Award,Best Voice-Over Performance,Nominee,Nancy Cartwright,,,,,
1130,Online Film & Television Association,2007,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1131,Online Film & Television Association,2006,OFTA Television Award,Best Voice-Over Performance,Winner,Dan Castellaneta,,,,,
1132,Online Film & Television Association,2006,OFTA Television Award,Best Comedy Series,Nominee,,,,,,
1133,Online Film & Television Association,2006,OFTA Television Award,Best Animated Series,Nominee,,,,,,
1134,Online Film & Television Association,2006,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1135,Online Film & Television Association,2005,OFTA TV Hall of Fame,Television Programs,Winner,,,,,,
1136,Online Film & Television Association,2005,OFTA Television Award,Best Animated Series,Winner,,,,,,
1137,Online Film & Television Association,2005,OFTA Television Award,Best Voice-Over Performance,Nominee,Hank Azaria,,,,,
1138,Online Film & Television Association,2005,OFTA Television Award,Best Voice-Over Performance,Nominee,Nancy Cartwright,,,,,
1139,Online Film & Television Association,2005,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1140,Online Film & Television Association,2004,OFTA Television Award,Best Animated Series,Winner,,,,,,
1141,Online Film & Television Association,2004,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,,,,
1142,Online Film & Television Association,2004,OFTA Television Award,Best Voice-Over Performance,Nominee,Nancy Cartwright,,,,,
1143,Online Film & Television Association,2004,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1144,Online Film & Television Association,2003,OFTA Television Award,Best Animated Series,Winner,,,,,,
1145,Online Film & Television Association,2003,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,,,,
1146,Online Film & Television Association,2003,OFTA Television Award,Best Voice-Over Performance,Nominee,Nancy Cartwright,,,,,
1147,Online Film & Television Association,2003,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1148,Online Film & Television Association,2003,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1149,Online Film & Television Association,2003,OFTA Television Award,Best Voice-Over Performance,Nominee,Yeardley Smith,,,,,
1150,Online Film & Television Association,2002,OFTA Television Award,Best Animated Series,Winner,,,,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Apu Nahasapeemapetilon,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Chief Wiggum,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Lou,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Dr. Nick Riviera,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Professor Frink,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Luigi Risotto,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Captain Horatio McCallister,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Cletus Spuckler,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Duffman,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Drederick Tatum,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Wiseguy,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Doug,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Moe Szyslak,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Comic Book Guy,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Carl Carlson,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Snake Jailbird,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Kirk Van Houten,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Bumblebee Man,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Superintendent Chalmers,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Disco Stu,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Crazy Old Man,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Legs,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Akira,,,
1151,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Johnny Tightlips,,,
1152,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Nominee,Nancy Cartwright,,,,,
1153,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1154,Online Film & Television Association,2002,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1155,Online Film & Television Association,2001,OFTA Television Award,Best Animated Series,Winner,,,,,,
1156,Online Film & Television Association,2001,OFTA Television Award,Best Voice-Over Performance,Nominee,Hank Azaria,,,,,
1157,Online Film & Television Association,2001,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1158,Online Film & Television Association,2001,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1159,Online Film & Television Association,2001,OFTA Television Award,Best Voice-Over Performance,Nominee,Harry Shearer,,,,,
1160,Online Film & Television Association,2000,OFTA Television Award,Best Voice-Over Performance,Nominee,Hank Azaria,,,,,
1161,Online Film & Television Association,2000,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1162,Online Film & Television Association,2000,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1163,Online Film & Television Association,2000,OFTA Television Award,Best Animated Series,Nominee,,,,,,
1164,Online Film & Television Association,1999,OFTA Television Award,Best Animated Series,Winner,,,,,,
1165,Online Film & Television Association,1999,OFTA Television Award,Best Voice-Over Performance,Nominee,Hank Azaria,,,,,
1166,Online Film & Television Association,1999,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,,,,
1167,Online Film & Television Association,1999,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,,,,
1168,Online Film & Television Association,1998,OFTA Television Award,Best Animated Series,Winner,,,,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Moe Szyslak,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Chief Wiggum,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Apu Nahasapeemapetilon,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Comic Book Guy,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Carl Carlson,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Cletus Spuckler,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Professor Frink,,,
1169,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Winner,Hank Azaria,,Dr. Nick Riviera,,,
1170,Online Film & Television Association,1998,OFTA Television Award,Best Writing in a Comedy Series,Winner,,,,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Mayor Quimby,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Hans Moleman,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Homer Simpson,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Grampa Simpson,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Barney Gumble,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Krusty the Clown,,,
1171,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Dan Castellaneta,,Groundskeeper Willie,,,
1172,Online Film & Television Association,1998,OFTA Television Award,Best Series,Nominee,,,,,,
1173,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,Marge Simpson,,,
1173,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,Patty Bouvier,,,
1173,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Julie Kavner,,Selma Bouvier,,,
1174,Online Film & Television Association,1998,OFTA Television Award,Best Voice-Over Performance,Nominee,Yeardley Smith,,Lisa Simpson,,,
1175,Online Film & Television Association,1998,OFTA Television Award,Best Comedy Series,Nominee,,,,,,
1176,Online Film & Television Association,1998,OFTA Television Award,Best Guest Actor in a Comedy Series,Nominee,Phil Hartman,,,,,
1177,Online Film & Television Association,1998,OFTA Television Award,Best Writing in a Series,Nominee,,,,,,
1178,Online Film & Television Association,1998,OFTA Television Award,Best Music in a Series,Nominee,,,,,,
1179,Online Film & Television Association,1997,OFTA Television Award,Best Animated Series,Winner,,,,,,
1180,Online Film & Television Association,1997,OFTA Television Award,Best Writing in a Comedy Series,Winner,,,,,,
1181,Online Film & Television Association,1997,OFTA Television Award,Best Comedy Series,Nominee,,,,,,
1182,Online Film & Television Association,1997,OFTA Television Award,Best Direction in a Comedy Series,Nominee,,,,,,
1183,Online Film & Television Association,1997,OFTA Television Award,Best Music in a Series,Nominee,,,,,,
1184,Ottawa International Animation Festival,1996,Grand Prize,Best Television Production,Winner,Tim Johnson,computer animation director,,S7-E6,7.0,6.0
1185,"People's Choice Awards, USA",2017,People's Choice Award,Favorite Animated TV Show,Winner,,,,,,
1186,"People's Choice Awards, USA",2016,People's Choice Award,Favorite Animated TV Show,Winner,,,,,,
1187,"People's Choice Awards, USA",2015,People's Choice Award,Favorite Animated TV Show,Winner,,,,,,
1188,"People's Choice Awards, USA",2011,People's Choice Award,Favorite TV Family,Winner,,,,,,
1189,"People's Choice Awards, USA",2009,People's Choice Award,Favorite Animated Comedy,Winner,,,,,,
1190,"People's Choice Awards, USA",2008,People's Choice Award,Favorite Animated TV Comedy,Winner,,,,,,
1191,"People's Choice Awards, USA",2007,People's Choice Award,Favorite TV Comedy - Animated,Winner,,,,,,
1192,"People's Choice Awards, USA",2006,People's Choice Award,Favorite Television Comedy,Nominee,,,,,,
1193,"People's Choice Awards, USA",1991,People's Choice Award,Favorite New TV Comedy Series,Winner,,,,,,
1194,Prism Awards,2016,Prism Award,Comedy Episode,Nominee,,,,S27-E3,27.0,3.0
1195,Prism Awards,2010,Prism Award,Performance in a Comedy Series,Nominee,Dan Castellaneta,,,,,
1196,Prism Awards,2010,Prism Award,Comedy Episode,Nominee,,,,S20-E17,20.0,17.0
1197,Prism Awards,2009,Prism Award,Comedy Episode,Nominee,,,,S19-E15,19.0,15.0
1198,Satellite Awards,2006,Satellite Award,Best DVD Release of a TV Show,Winner,,,,,,
1199,Satellite Awards,2005,Satellite Award,Outstanding DVD Release of a Television Show,Nominee,,,,,,
1200,Satellite Awards,2001,Golden Satellite Award,"Best Television Series, Comedy or Musical",Nominee,,,,,,
1201,Teen Choice Awards,2016,Teen Choice Award,Choice TV Animated Show,Nominee,,,,,,
1202,Teen Choice Awards,2015,Teen Choice Award,Choice TV Animated Show,Nominee,,,,,,
1203,Teen Choice Awards,2014,Teen Choice Award,Choice TV Animated Show,Winner,,,,,,
1204,Teen Choice Awards,2013,Teen Choice Award,Choice TV: Animated Show,Nominee,,,,,,
1205,Teen Choice Awards,2012,Teen Choice Award,Choice TV: Animated Show,Winner,Gracie Films,,,,,
1206,Teen Choice Awards,2012,Teen Choice Award,Choice TV: Animated Show,Winner,20th Century Fox Television,,,,,
1207,Teen Choice Awards,2011,Teen Choice Award,Choice TV: Animated Show,Winner,,,,,,
1208,Teen Choice Awards,2009,Teen Choice Award,Choice TV: Animated Show,Nominee,,,,,,
1209,Teen Choice Awards,2008,Teen Choice Award,Choice TV Animated Show,Nominee,,,,,,
1210,Teen Choice Awards,2007,Teen Choice Award,Choice TV: Animated Show,Winner,,,,,,
1211,Teen Choice Awards,2006,Teen Choice Award,TV - Choice Animated Show,Nominee,,,,,,
1212,Teen Choice Awards,2005,Teen Choice Award,Choice TV Show: Comedy,Nominee,,,,,,
1213,Teen Choice Awards,2005,Teen Choice Award,Choice TV Parental Units,Nominee,,,Marge Simpson,,,
1213,Teen Choice Awards,2005,Teen Choice Award,Choice TV Parental Units,Nominee,,,Homer Simpson,,,
1214,Teen Choice Awards,2004,Teen Choice Award,Choice TV Show - Comedy,Nominee,,,,,,
1215,Teen Choice Awards,2002,Teen Choice Award,TV - Choice Comedy,Nominee,,,,,,
1216,Teen Choice Awards,2001,Teen Choice Award,TV - Choice Comedy,Nominee,,,,,,
1217,Teen Choice Awards,2000,Teen Choice Award,TV - Choice Comedy,Nominee,,,,,,
1218,Television Critics Association Awards,1999,TCA Award,Individual Achievement in Comedy,Nominee,Matt Groening,,,,,
1219,Television Critics Association Awards,1996,TCA Award,Outstanding Achievement in Comedy,Nominee,,,,,,
1220,Television Critics Association Awards,1994,TCA Award,Outstanding Achievement in Comedy,Nominee,,,,,,
1221,Television Critics Association Awards,1993,TCA Award,Program of the Year,Nominee,,,,,,
1222,Television Critics Association Awards,1993,TCA Award,Outstanding Achievement in Comedy,Nominee,,,,,,
1223,Television Critics Association Awards,1992,TCA Award,Program of the Year,Nominee,,,,,,
1224,Television Critics Association Awards,1992,TCA Award,Outstanding Achievement in Comedy,Nominee,,,,,,
1225,Television Critics Association Awards,1991,TCA Award,Outstanding Achievement in Comedy,Nominee,,,,,,
1226,Television Critics Association Awards,1990,TCA Award,Outstanding Achievement in Comedy,Winner,,,,,,
1227,Television Critics Association Awards,1990,TCA Award,Program of the Year,Nominee,,,,,,
1228,"TP de Oro, Spain",2012,TP de Oro,Best Foreign Series (Mejor Serie Extranjera),Nominee,,,,,,
1229,"TP de Oro, Spain",2011,TP de Oro,Best Foreign Series (Mejor Serie Extranjera),Winner,,,,,,
